Movie,Top Genre,Top Percentage,All Genres
Alone in the Dark,Horror,19.9203187250996,"Horror: 19.92%, Action: 12.75%, Thriller: 10.76%, Sci-Fi: 10.76%, Comedy: 9.96%, Drama: 7.57%, Romance: 5.98%, Adventure: 5.18%, Fantasy: 4.78%, Mystery: 4.38%, Crime: 3.98%, War: 2.79%, Animation: 1.20%"
American Pie Presents_ Band Camp,,0.0,
American Pie Presents_ Beta House,Horror,23.64864864864865,"Horror: 23.65%, Comedy: 20.27%, Sci-Fi: 8.11%, Action: 8.11%, Thriller: 7.43%, Romance: 7.43%, Fantasy: 6.08%, Drama: 4.73%, Adventure: 4.05%, Mystery: 4.05%, Music: 2.03%, Sport: 2.03%, Crime: 0.68%, Animation: 0.68%, War: 0.68%"
American Pie Presents_ The Book of Love,Comedy,33.33333333333333,"Comedy: 33.33%, Horror: 20.83%, Drama: 12.50%, Thriller: 8.33%, Mystery: 8.33%, Romance: 8.33%, Sci-Fi: 4.17%, Action: 4.17%"
American Siege,,0.0,
American Zombie,,0.0,
Amityville_ The Awakening,Horror,19.867549668874172,"Horror: 19.87%, Thriller: 16.56%, Mystery: 11.92%, Fantasy: 7.95%, Drama: 7.95%, Action: 6.62%, Comedy: 6.62%, Crime: 5.96%, Sci-Fi: 4.64%, Adventure: 3.97%, Animation: 3.97%, Romance: 1.99%, Music: 1.32%, War: 0.66%"
Among the Shadows,,0.0,
Anacondas_ The Hunt for the Blood Orchid,Horror,18.181818181818183,"Horror: 18.18%, Thriller: 17.42%, Action: 14.39%, Mystery: 9.85%, Sci-Fi: 9.09%, Adventure: 7.58%, Comedy: 6.82%, Drama: 5.30%, Fantasy: 5.30%, War: 2.27%, Romance: 1.52%, Crime: 1.52%, Sport: 0.76%"
Anatomy,,0.0,
Angels,,0.0,
Angelus,,0.0,
Annabelle Comes Home,Thriller,14.50381679389313,"Thriller: 14.50%, Comedy: 12.21%, Fantasy: 11.45%, Mystery: 10.69%, Horror: 10.69%, Action: 9.92%, Drama: 7.63%, Crime: 6.87%, Sci-Fi: 4.58%, Animation: 3.82%, Romance: 3.82%, Adventure: 3.05%, Music: 0.76%"
Annabelle,Thriller,18.357487922705314,"Thriller: 18.36%, Horror: 17.39%, Drama: 11.59%, Action: 11.59%, Comedy: 8.21%, Sci-Fi: 7.73%, Mystery: 5.80%, Romance: 5.31%, Fantasy: 4.83%, Crime: 3.86%, Animation: 1.93%, War: 1.45%, Music: 0.97%, Adventure: 0.97%"
Annabelle_ Creation,Thriller,18.26086956521739,"Thriller: 18.26%, Mystery: 11.74%, Fantasy: 11.30%, Crime: 10.87%, Drama: 9.57%, Horror: 9.57%, Animation: 8.70%, Comedy: 7.83%, Action: 5.22%, Sci-Fi: 3.48%, Romance: 2.17%, Adventure: 0.87%, Music: 0.43%"
Answer This!,Action,13.636363636363635,"Action: 13.64%, Sci-Fi: 13.64%, Comedy: 9.09%, Crime: 9.09%, Drama: 9.09%, Thriller: 9.09%, Fantasy: 9.09%, Sport: 4.55%, Music: 4.55%, Romance: 4.55%, Mystery: 4.55%, Musical: 4.55%, Animation: 4.55%"
Any Body Can Dance 2,Sci-Fi,12.8,"Sci-Fi: 12.80%, Thriller: 11.20%, Mystery: 11.20%, Comedy: 11.20%, Horror: 10.40%, Action: 9.60%, Drama: 8.00%, Music: 7.20%, Fantasy: 4.80%, Romance: 4.00%, Sport: 3.20%, War: 2.40%, Crime: 1.60%, Adventure: 1.60%, Musical: 0.80%"
Apex,,0.0,
Apparition,Drama,25.0,"Drama: 25.00%, Horror: 12.50%, Thriller: 12.50%, War: 12.50%, Crime: 6.25%, Romance: 6.25%, Mystery: 6.25%, Action: 6.25%, Adventure: 6.25%, Fantasy: 6.25%"
Appendage,,0.0,
Arachnid,,0.0,
Aranybulla,,0.0,
Arby's Action Sports Awards,,0.0,
Area 51 Confidential,,0.0,
Area 51,Thriller,15.654952076677317,"Thriller: 15.65%, Sci-Fi: 15.34%, Horror: 13.42%, Action: 12.46%, Mystery: 7.99%, Comedy: 7.99%, Drama: 7.35%, Fantasy: 6.71%, Crime: 3.51%, Romance: 2.88%, Adventure: 2.88%, Animation: 2.24%, War: 1.60%"
Around the Block,,0.0,
Attack of the Sabertooth,,0.0,
Austin Powers in Goldmember,Action,21.153846153846153,"Action: 21.15%, Fantasy: 13.94%, Drama: 11.54%, Thriller: 11.06%, Adventure: 10.58%, Comedy: 8.65%, Horror: 6.73%, Sci-Fi: 6.73%, Romance: 3.37%, Crime: 2.88%, Mystery: 2.40%, Music: 0.96%"
Austin Powers_ The Spy Who Shagged Me,Action,22.76422764227642,"Action: 22.76%, Drama: 13.82%, Adventure: 13.01%, Fantasy: 13.01%, Sci-Fi: 12.20%, Comedy: 8.13%, Thriller: 5.69%, Horror: 4.88%, Mystery: 3.25%, War: 1.63%, Crime: 0.81%, Romance: 0.81%"
Auto Focus,,0.0,
Autumn Lights,,0.0,
Ava,Action,13.821138211382115,"Action: 13.82%, Comedy: 11.38%, Romance: 11.38%, Thriller: 11.38%, Drama: 10.57%, Horror: 7.32%, Mystery: 6.50%, Adventure: 5.69%, Sci-Fi: 5.69%, Fantasy: 4.88%, Music: 4.07%, Crime: 4.07%, Musical: 2.44%, Animation: 0.81%"
Awkward.,,0.0,
Baaghi 2,Comedy,25.0,"Comedy: 25.00%, Thriller: 19.57%, Horror: 10.87%, Action: 6.52%, Fantasy: 6.52%, Romance: 6.52%, Mystery: 5.43%, Sci-Fi: 5.43%, Crime: 4.35%, Adventure: 3.26%, Music: 3.26%, Drama: 2.17%, Musical: 1.09%"
Baaghi 3,Comedy,22.916666666666664,"Comedy: 22.92%, Thriller: 20.83%, Action: 10.42%, Horror: 10.42%, Sci-Fi: 8.33%, Drama: 6.25%, War: 6.25%, Romance: 6.25%, Crime: 4.17%, Fantasy: 2.08%, Mystery: 2.08%"
Baaghi,Action,19.767441860465116,"Action: 19.77%, Thriller: 17.44%, Comedy: 15.12%, Fantasy: 10.47%, Horror: 6.98%, Romance: 6.98%, Sci-Fi: 5.81%, Drama: 5.81%, Crime: 3.49%, Mystery: 3.49%, Music: 2.33%, Animation: 1.16%, Adventure: 1.16%"
Bachchhan Paandey,Thriller,18.30985915492958,"Thriller: 18.31%, Horror: 11.97%, Action: 10.56%, Sci-Fi: 10.56%, Comedy: 9.86%, Mystery: 9.86%, Romance: 9.15%, Drama: 8.45%, Crime: 7.04%, Music: 1.41%, Fantasy: 1.41%, Adventure: 0.70%, Sport: 0.70%"
Bad Lieutenant_ Port of Call New Orleans,Comedy,17.006802721088434,"Comedy: 17.01%, Thriller: 17.01%, Action: 13.61%, Drama: 8.84%, Crime: 8.16%, Sci-Fi: 7.48%, Romance: 6.80%, Horror: 6.12%, Mystery: 4.76%, Fantasy: 3.40%, Adventure: 3.40%, Music: 2.04%, Animation: 1.36%"
Baghead,,0.0,
Bait Shop,Sci-Fi,28.57142857142857,"Sci-Fi: 28.57%, Action: 14.29%, Sport: 14.29%, Horror: 14.29%, Thriller: 14.29%, Mystery: 14.29%"
Bait,Thriller,16.549295774647888,"Thriller: 16.55%, Horror: 16.55%, Comedy: 15.49%, Adventure: 9.86%, Sci-Fi: 9.15%, Action: 8.10%, Romance: 7.04%, Drama: 6.34%, Crime: 4.23%, Fantasy: 4.23%, Mystery: 1.76%, Animation: 0.35%, Music: 0.35%"
Ballistic_ Ecks vs. Sever,,0.0,
Barb Wire,,0.0,
Barbarian Queen,,0.0,
Basic,Thriller,20.0,"Thriller: 20.00%, Comedy: 17.67%, Horror: 12.56%, Romance: 10.70%, Mystery: 7.44%, Action: 6.98%, Sci-Fi: 6.98%, Drama: 5.58%, Crime: 4.65%, Fantasy: 2.79%, Adventure: 1.40%, Music: 1.40%, Musical: 0.93%, War: 0.47%, Animation: 0.47%"
Batman & Robin,Action,21.428571428571427,"Action: 21.43%, Sci-Fi: 16.67%, Thriller: 16.67%, Comedy: 9.52%, Crime: 9.52%, Horror: 5.95%, Romance: 4.76%, Drama: 4.76%, Mystery: 4.76%, Adventure: 3.57%, Music: 1.19%, Fantasy: 1.19%"
Batman Begins,Thriller,18.823529411764707,"Thriller: 18.82%, Action: 17.65%, Sci-Fi: 10.59%, Comedy: 8.82%, Horror: 8.24%, Fantasy: 8.24%, Drama: 7.06%, Romance: 5.88%, Adventure: 4.71%, Mystery: 4.12%, Crime: 2.94%, War: 1.76%, Sport: 0.59%, Animation: 0.59%"
Batman Forever,Horror,19.565217391304348,"Horror: 19.57%, Action: 17.39%, Adventure: 14.49%, Thriller: 13.04%, Comedy: 10.87%, Sci-Fi: 7.25%, Mystery: 6.52%, Crime: 4.35%, Drama: 2.90%, Romance: 1.45%, Fantasy: 1.45%, War: 0.72%"
Batman Returns,Comedy,14.917127071823206,"Comedy: 14.92%, Action: 14.36%, Fantasy: 13.26%, Thriller: 11.60%, Sci-Fi: 10.50%, Drama: 7.73%, Adventure: 7.18%, Romance: 6.63%, Horror: 4.42%, Mystery: 2.76%, Crime: 2.76%, Music: 1.10%, Animation: 1.10%, War: 1.10%, Sport: 0.55%"
Batman v Superman_ Dawn of Justice,Action,19.871794871794872,"Action: 19.87%, Thriller: 13.46%, Sci-Fi: 9.62%, Horror: 9.62%, Comedy: 8.97%, Adventure: 8.33%, Fantasy: 7.69%, Crime: 6.41%, Drama: 5.77%, Mystery: 4.49%, Romance: 3.85%, Animation: 1.28%, War: 0.64%"
Batman,Thriller,17.59259259259259,"Thriller: 17.59%, Comedy: 14.35%, Action: 13.43%, Sci-Fi: 9.72%, Horror: 9.72%, Romance: 8.80%, Fantasy: 7.41%, Adventure: 4.17%, Drama: 4.17%, Mystery: 4.17%, Crime: 3.70%, Animation: 0.93%, Music: 0.93%, Musical: 0.46%, War: 0.46%"
Batman_ The Movie,Action,16.165413533834585,"Action: 16.17%, Sci-Fi: 16.17%, Thriller: 15.79%, Comedy: 14.29%, Horror: 9.77%, Romance: 9.40%, Mystery: 6.39%, Adventure: 4.14%, Fantasy: 3.01%, Crime: 2.26%, Drama: 1.50%, Animation: 0.75%, War: 0.38%"
Battle Los Angeles,Sci-Fi,19.148936170212767,"Sci-Fi: 19.15%, Action: 14.18%, Thriller: 12.06%, Comedy: 10.64%, Horror: 9.22%, Drama: 7.80%, Adventure: 7.80%, Fantasy: 7.80%, War: 3.55%, Mystery: 3.55%, Romance: 2.13%, Crime: 2.13%"
Battle of the Damned,,0.0,
Battlefield Earth,Action,26.0,"Action: 26.00%, Sci-Fi: 22.00%, Thriller: 12.00%, Horror: 10.00%, Adventure: 6.00%, Fantasy: 6.00%, Comedy: 6.00%, Drama: 4.00%, Romance: 2.00%, Mystery: 2.00%, Sport: 2.00%, Crime: 2.00%"
Battleship,Sci-Fi,21.008403361344538,"Sci-Fi: 21.01%, Drama: 10.92%, Adventure: 10.92%, War: 8.40%, Comedy: 8.40%, Action: 8.40%, Horror: 8.40%, Thriller: 7.56%, Romance: 4.20%, Mystery: 4.20%, Fantasy: 3.36%, Sport: 2.52%, Crime: 1.68%"
Beckett,Thriller,16.666666666666664,"Thriller: 16.67%, Comedy: 16.03%, Horror: 15.38%, Action: 12.18%, Sci-Fi: 10.26%, Romance: 7.69%, Fantasy: 5.13%, Mystery: 4.49%, Drama: 3.85%, Crime: 3.21%, Music: 1.28%, Adventure: 1.28%, War: 1.28%, Musical: 0.64%, Animation: 0.64%"
Before the Fall,,0.0,
Beginnings,,0.0,
Below Zero,,0.0,
Beowulf & Grendel,,0.0,
Beowulf,Thriller,16.766467065868262,"Thriller: 16.77%, Action: 15.87%, Horror: 14.97%, Fantasy: 13.17%, Adventure: 9.58%, Sci-Fi: 7.19%, Comedy: 6.29%, Mystery: 4.79%, Romance: 3.89%, Crime: 3.59%, Drama: 3.29%, Animation: 0.30%, War: 0.30%"
Beowulf_ Prince of the Geats,,0.0,
Best F(r)iends Volume Two,,0.0,
Best F(r)iends_ Volume 1,,0.0,
Best Night Ever,,0.0,
Best Worst Movie,,0.0,
Better Watch Out,Thriller,22.388059701492537,"Thriller: 22.39%, Horror: 16.42%, Comedy: 10.45%, Crime: 10.45%, Drama: 10.45%, Action: 8.96%, Mystery: 5.97%, Fantasy: 4.48%, Adventure: 2.99%, Animation: 2.99%, Sci-Fi: 2.99%, Romance: 1.49%"
Beyond Skyline,Sci-Fi,25.165562913907287,"Sci-Fi: 25.17%, Thriller: 18.54%, Action: 18.54%, Horror: 12.58%, Drama: 6.62%, Adventure: 5.96%, Mystery: 4.64%, Comedy: 3.31%, Romance: 2.65%, Crime: 1.32%, Fantasy: 0.66%"
Beyond White Space,,0.0,
