Movie,Top Genre,Top Percentage,All Genres
A Streetcar Named Desire,Drama,80.32786885245902,"Drama: 80.33%, Fantasy: 13.11%, Thriller: 11.48%, Adventure: 11.48%, Animation: 11.48%, Mystery: 11.48%, Comedy: 9.84%, Family: 9.84%, Crime: 8.20%, War: 6.56%, Sci-Fi: 6.56%, Action: 6.56%, Romance: 4.92%, Biography: 3.28%, Musical: 1.64%, Short: 1.64%, Music: 1.64%"
Aavesham,Drama,83.87096774193549,"Drama: 83.87%, Adventure: 19.35%, Sci-Fi: 19.35%, Thriller: 16.13%, Comedy: 16.13%, Crime: 12.90%, Fantasy: 9.68%, Mystery: 9.68%, Action: 9.68%, Romance: 9.68%, Family: 6.45%, Animation: 3.23%, War: 3.23%, Sport: 3.23%"
About Elly,Drama,75.0,"Drama: 75.00%, Adventure: 28.57%, Comedy: 25.00%, Family: 21.43%, Crime: 17.86%, Fantasy: 17.86%, Animation: 17.86%, Action: 14.29%, Mystery: 10.71%, Thriller: 7.14%, War: 7.14%, Sci-Fi: 7.14%, Sport: 3.57%"
Akira,Drama,80.0,"Drama: 80.00%, Adventure: 21.38%, Action: 15.86%, Thriller: 12.41%, Fantasy: 11.72%, Sci-Fi: 11.03%, Comedy: 10.34%, Crime: 9.66%, Animation: 9.66%, Family: 9.66%, Mystery: 8.97%, War: 7.59%, Biography: 4.83%, Romance: 2.07%, Horror: 1.38%, History: 1.38%, Film-Noir: 1.38%, Sport: 0.69%, Music: 0.69%"
Alien Resurrection,Drama,56.75675675675676,"Drama: 56.76%, Sci-Fi: 27.03%, Adventure: 21.62%, Animation: 18.92%, Comedy: 18.92%, Fantasy: 16.22%, Family: 16.22%, Thriller: 13.51%, Biography: 8.11%, Crime: 8.11%, War: 8.11%, Action: 8.11%, History: 5.41%, Horror: 5.41%, Mystery: 2.70%, Romance: 2.70%"
Alien vs. Predator,Drama,53.65853658536586,"Drama: 53.66%, Adventure: 31.71%, Action: 24.39%, Sci-Fi: 24.39%, Thriller: 14.63%, Family: 12.20%, Fantasy: 9.76%, Animation: 9.76%, Mystery: 7.32%, Horror: 7.32%, Crime: 4.88%, Short: 2.44%, Biography: 2.44%, War: 2.44%, Comedy: 2.44%"
Alien,Drama,61.038961038961034,"Drama: 61.04%, Sci-Fi: 27.27%, Adventure: 27.27%, Thriller: 12.99%, Action: 12.99%, Comedy: 10.39%, Family: 9.09%, Fantasy: 9.09%, Animation: 9.09%, Romance: 5.19%, War: 5.19%, Horror: 3.90%, Mystery: 3.90%, Sport: 2.60%, Biography: 2.60%, History: 2.60%, Crime: 2.60%, Western: 1.30%"
Aliens,Drama,59.32203389830508,"Drama: 59.32%, Sci-Fi: 37.29%, Adventure: 32.20%, Thriller: 15.25%, Action: 13.56%, Animation: 11.86%, Comedy: 10.17%, Family: 8.47%, War: 8.47%, Crime: 6.78%, Horror: 6.78%, Biography: 6.78%, Fantasy: 5.08%, Mystery: 5.08%, Music: 1.69%, Romance: 1.69%, Short: 1.69%, History: 1.69%"
Alien_ Covenant,Drama,63.41463414634146,"Drama: 63.41%, Sci-Fi: 26.83%, Adventure: 24.39%, Thriller: 19.51%, Action: 14.63%, Crime: 12.20%, Fantasy: 9.76%, Comedy: 7.32%, Animation: 4.88%, Family: 4.88%, Horror: 4.88%, War: 2.44%, Mystery: 2.44%"
Alien_ Earth,,0.0,
Alien_ Romulus,Drama,61.038961038961034,"Drama: 61.04%, Sci-Fi: 27.27%, Adventure: 27.27%, Thriller: 12.99%, Action: 12.99%, Comedy: 10.39%, Family: 9.09%, Fantasy: 9.09%, Animation: 9.09%, Romance: 5.19%, War: 5.19%, Horror: 3.90%, Mystery: 3.90%, Sport: 2.60%, Biography: 2.60%, History: 2.60%, Crime: 2.60%, Western: 1.30%"
Alien³,Drama,61.038961038961034,"Drama: 61.04%, Sci-Fi: 27.27%, Adventure: 27.27%, Thriller: 12.99%, Action: 12.99%, Comedy: 10.39%, Family: 9.09%, Fantasy: 9.09%, Animation: 9.09%, Romance: 5.19%, War: 5.19%, Horror: 3.90%, Mystery: 3.90%, Sport: 2.60%, Biography: 2.60%, History: 2.60%, Crime: 2.60%, Western: 1.30%"
All About Eve,Drama,80.82191780821918,"Drama: 80.82%, Thriller: 21.92%, Adventure: 21.92%, Comedy: 19.18%, Mystery: 15.07%, Crime: 12.33%, Family: 12.33%, Fantasy: 12.33%, Animation: 10.96%, Sci-Fi: 6.85%, Biography: 4.11%, Music: 4.11%, Action: 4.11%, War: 4.11%, Romance: 4.11%, Horror: 1.37%"
All Quiet on the Western Front,Drama,82.27848101265823,"Drama: 82.28%, Action: 17.72%, Thriller: 13.92%, War: 11.39%, Mystery: 8.86%, Sci-Fi: 8.86%, Adventure: 8.86%, Crime: 8.86%, Animation: 7.59%, Family: 6.33%, Comedy: 6.33%, Fantasy: 5.06%, Romance: 2.53%, Horror: 2.53%, History: 1.27%, Biography: 1.27%, Sport: 1.27%, Musical: 1.27%, Western: 1.27%"
Amadeus,Drama,73.46938775510205,"Drama: 73.47%, Adventure: 28.57%, Fantasy: 18.37%, Comedy: 16.33%, Family: 16.33%, Action: 14.29%, Animation: 14.29%, Romance: 10.20%, Thriller: 10.20%, Sci-Fi: 10.20%, Mystery: 8.16%, Crime: 6.12%, Music: 6.12%, Biography: 4.08%, Film-Noir: 2.04%, War: 2.04%, Horror: 2.04%, Western: 2.04%, Musical: 2.04%, Sport: 2.04%"
American Beauty,Drama,90.1639344262295,"Drama: 90.16%, Comedy: 13.11%, Adventure: 9.84%, Crime: 9.84%, Thriller: 8.20%, Family: 6.56%, Action: 6.56%, Sci-Fi: 6.56%, Biography: 4.92%, War: 4.92%, Fantasy: 4.92%, Animation: 4.92%, Mystery: 4.92%, Romance: 4.92%, Sport: 1.64%, Short: 1.64%"
American History X,Drama,89.39393939393939,"Drama: 89.39%, Adventure: 18.18%, Fantasy: 15.15%, Comedy: 12.12%, Action: 12.12%, Animation: 10.61%, Family: 9.09%, Sci-Fi: 7.58%, Thriller: 4.55%, War: 4.55%, Mystery: 4.55%, Romance: 4.55%, Music: 1.52%, Crime: 1.52%, Short: 1.52%"
Amores Perros,Drama,86.02150537634408,"Drama: 86.02%, Adventure: 16.13%, Family: 13.98%, Comedy: 11.83%, Action: 11.83%, Thriller: 11.83%, Fantasy: 10.75%, Crime: 8.60%, Animation: 8.60%, Mystery: 7.53%, Sci-Fi: 7.53%, Biography: 4.30%, Sport: 4.30%, War: 3.23%, Romance: 2.15%, Music: 1.08%, Horror: 1.08%, Musical: 1.08%"
Amélie,Drama,77.19298245614034,"Drama: 77.19%, Comedy: 21.05%, Adventure: 19.30%, Thriller: 15.79%, Romance: 14.04%, Family: 12.28%, Crime: 10.53%, Mystery: 8.77%, Action: 7.02%, Sci-Fi: 7.02%, Fantasy: 7.02%, Animation: 7.02%, Horror: 3.51%, War: 3.51%, Biography: 3.51%, Sport: 1.75%, Music: 1.75%"
Andhadhun,Drama,86.04651162790698,"Drama: 86.05%, Thriller: 11.63%, Adventure: 11.63%, Sci-Fi: 9.30%, Comedy: 9.30%, Fantasy: 9.30%, Mystery: 9.30%, Animation: 6.98%, Family: 6.98%, Action: 4.65%, Crime: 4.65%, Romance: 4.65%, War: 2.33%, Horror: 2.33%, Biography: 2.33%, Music: 2.33%, Musical: 2.33%"
