Movie,Top Genre,Top Percentage,All Genres
Another Round,Drama,33.49282296650718,"Drama: 33.49%, Comedy: 9.57%, Action: 7.66%, Adventure: 6.70%, Sci-Fi: 6.22%, Thriller: 6.22%, Family: 5.26%, Animation: 4.78%, Crime: 4.31%, Romance: 2.87%, Fantasy: 2.87%, Mystery: 2.87%, Horror: 2.39%, Biography: 1.91%, Music: 0.96%, Musical: 0.96%, War: 0.48%, Sport: 0.48%"
Apocalypse Now,Drama,29.166666666666668,"Drama: 29.17%, Adventure: 11.22%, Action: 8.97%, War: 8.65%, Thriller: 6.41%, Fantasy: 5.45%, Animation: 4.81%, Comedy: 4.49%, Mystery: 4.49%, Family: 4.17%, Sci-Fi: 3.53%, Biography: 2.56%, Romance: 1.92%, Crime: 1.60%, Horror: 1.28%, Music: 0.96%, History: 0.32%"
Assembly Required,Drama,24.137931034482758,"Drama: 24.14%, Comedy: 8.62%, Thriller: 8.62%, Horror: 6.90%, Mystery: 6.90%, Family: 6.90%, Fantasy: 6.90%, Action: 6.90%, Sci-Fi: 6.90%, Adventure: 5.17%, Crime: 3.45%, Animation: 3.45%, Musical: 1.72%, Romance: 1.72%, War: 1.72%"
Asuran,Drama,38.51851851851852,"Drama: 38.52%, Comedy: 15.56%, Thriller: 6.67%, Romance: 5.93%, Action: 5.93%, Crime: 5.19%, Adventure: 5.19%, Fantasy: 4.44%, Family: 2.22%, Animation: 2.22%, Sci-Fi: 2.22%, Mystery: 1.48%, War: 1.48%, Sport: 0.74%, Horror: 0.74%, Biography: 0.74%, History: 0.74%"
Au hasard Balthazar,Drama,29.629629629629626,"Drama: 29.63%, Fantasy: 11.73%, Adventure: 10.49%, Comedy: 9.88%, Action: 9.26%, Thriller: 6.79%, Family: 6.17%, Animation: 5.56%, Sci-Fi: 3.09%, Mystery: 2.47%, Crime: 1.85%, Horror: 1.23%, Biography: 0.62%, War: 0.62%, Romance: 0.62%"
Autumn Sonata,,0.0,
Avengers_ Age of Ultron,Drama,20.833333333333336,"Drama: 20.83%, Adventure: 10.90%, Sci-Fi: 10.26%, Thriller: 9.62%, Action: 9.29%, Comedy: 7.69%, Crime: 6.73%, Fantasy: 5.77%, Horror: 4.81%, Mystery: 3.53%, Animation: 3.21%, Family: 2.88%, War: 1.92%, Biography: 0.96%, History: 0.96%, Sport: 0.32%, Romance: 0.32%"
Avengers_ Endgame,Drama,22.452229299363058,"Drama: 22.45%, Adventure: 14.97%, Sci-Fi: 12.74%, Action: 10.51%, Comedy: 7.17%, Thriller: 6.05%, Fantasy: 5.25%, Crime: 3.34%, War: 3.34%, Animation: 2.87%, Family: 2.87%, Horror: 2.23%, Mystery: 2.07%, Romance: 0.96%, Music: 0.96%, Biography: 0.80%, Sport: 0.48%, History: 0.48%, Film-Noir: 0.32%, Musical: 0.16%"
Avengers_ Infinity War,Drama,27.173913043478258,"Drama: 27.17%, Adventure: 14.57%, Sci-Fi: 13.48%, Action: 7.83%, War: 6.96%, Family: 5.22%, Fantasy: 5.22%, Animation: 4.78%, Comedy: 3.91%, Thriller: 3.26%, Mystery: 2.39%, Horror: 2.17%, Romance: 1.74%, Crime: 0.87%, Sport: 0.22%, Musical: 0.22%"
Baahubali 2_ The Conclusion,,0.0,
