Movie,Top Genre,Top Percentage,All Genres
A Babysitter's Guide to Monster Hunting,Family,7.302505612185809,"Family: 7.30%, Animation: 7.00%, Comedy: 5.91%, Fantasy: 5.63%, Mystery: 5.57%, Romance: 5.48%, Horror: 5.27%, Adventure: 5.17%, Thriller: 4.98%, War: 4.81%, Sci-Fi: 4.77%, Drama: 4.77%, Action: 4.11%, Western: 4.04%, Music: 3.71%, Crime: 3.46%, Musical: 3.43%, Biography: 3.35%, History: 3.34%, Sport: 2.59%, Film-Noir: 2.15%, Documentary: 2.08%, Short: 1.09%"
A Cinderella Story,Romance,6.278291435927008,"Romance: 6.28%, Music: 6.20%, Mystery: 6.16%, Musical: 6.02%, Family: 5.67%, Comedy: 5.32%, Drama: 4.92%, Thriller: 4.86%, Sci-Fi: 4.80%, Animation: 4.73%, Biography: 4.73%, Crime: 4.53%, Horror: 4.45%, Adventure: 4.45%, Fantasy: 4.36%, War: 4.00%, Action: 3.84%, Western: 3.55%, Sport: 3.25%, Film-Noir: 3.16%, History: 1.91%, Documentary: 1.77%, Short: 1.05%"
A Cinderella Story_ Christmas Wish,,0.0,
A Cinderella Story_ If the Shoe Fits,,0.0,
A Fall from Grace,Mystery,7.398763777364276,"Mystery: 7.40%, Thriller: 7.28%, Crime: 6.97%, Romance: 6.51%, Horror: 6.04%, Drama: 5.37%, Comedy: 4.86%, Action: 4.54%, Sci-Fi: 4.50%, Film-Noir: 4.30%, Animation: 4.25%, Documentary: 4.18%, War: 4.09%, Adventure: 3.95%, Family: 3.81%, Fantasy: 3.51%, Western: 3.37%, Short: 3.19%, Music: 2.88%, Biography: 2.88%, Sport: 2.48%, History: 2.08%, Musical: 1.55%"
A Family Affair,Romance,7.5018683532281765,"Romance: 7.50%, Music: 5.77%, Mystery: 5.56%, Comedy: 5.46%, Drama: 5.38%, Sci-Fi: 5.31%, Family: 5.23%, Thriller: 5.13%, War: 4.94%, Animation: 4.73%, Adventure: 4.66%, Action: 4.57%, Crime: 4.48%, Horror: 4.43%, Fantasy: 4.18%, Biography: 4.00%, Sport: 3.48%, Film-Noir: 3.41%, History: 3.41%, Musical: 3.14%, Western: 2.93%, Short: 1.26%, Documentary: 1.03%"
A Flying Jatt,Sci-Fi,6.267952379056846,"Sci-Fi: 6.27%, Animation: 6.18%, Action: 5.93%, Mystery: 5.78%, Family: 5.71%, Adventure: 5.66%, Fantasy: 5.46%, Thriller: 5.46%, Drama: 4.93%, Horror: 4.80%, Comedy: 4.76%, War: 4.65%, Crime: 4.36%, Music: 4.19%, Romance: 4.17%, Musical: 3.42%, Western: 3.26%, Biography: 3.11%, History: 2.65%, Sport: 2.60%, Film-Noir: 2.50%, Documentary: 2.15%, Short: 2.00%"
A Good Marriage,,0.0,
A Haunted House 2,,0.0,
A Haunted House,,0.0,
A Maldição Do Nevoeiro,,0.0,
A Million Ways to Die in the West,Western,6.513760646689096,"Western: 6.51%, Crime: 6.15%, Mystery: 5.74%, Drama: 5.59%, Thriller: 5.55%, Romance: 5.47%, Comedy: 5.45%, Sci-Fi: 4.80%, Action: 4.74%, Horror: 4.61%, Music: 4.53%, War: 4.40%, Biography: 4.25%, Adventure: 4.15%, Short: 3.82%, Fantasy: 3.82%, Family: 3.52%, Animation: 3.36%, History: 3.29%, Sport: 3.04%, Musical: 2.90%, Film-Noir: 2.83%, Documentary: 1.48%"
A Month by the Lake,,0.0,
A Nightmare on Elm Street 2_ Freddy's Revenge,Mystery,6.377348550200221,"Mystery: 6.38%, Horror: 6.17%, Thriller: 5.90%, Drama: 5.00%, Animation: 4.94%, Crime: 4.93%, War: 4.80%, Romance: 4.76%, Comedy: 4.50%, Family: 4.49%, Sci-Fi: 4.48%, Musical: 4.29%, Action: 4.27%, Fantasy: 4.21%, Film-Noir: 4.17%, Adventure: 4.09%, Western: 3.96%, Music: 3.69%, Biography: 3.44%, Documentary: 3.25%, Sport: 3.12%, Short: 2.61%, History: 2.54%"
A Nightmare on Elm Street_ The Dream Child,Mystery,5.94593469048792,"Mystery: 5.95%, Thriller: 5.80%, War: 5.67%, Family: 5.59%, Drama: 5.35%, Sci-Fi: 5.27%, Horror: 4.96%, Animation: 4.94%, Adventure: 4.86%, Action: 4.69%, History: 4.64%, Crime: 4.50%, Musical: 4.46%, Fantasy: 4.30%, Comedy: 4.13%, Film-Noir: 3.90%, Biography: 3.83%, Sport: 3.73%, Romance: 3.72%, Music: 3.27%, Western: 2.26%, Short: 2.24%, Documentary: 1.93%"
A Serbian Film,Crime,6.8374412788600045,"Crime: 6.84%, Mystery: 6.68%, Thriller: 6.57%, Romance: 6.36%, Comedy: 5.88%, Drama: 5.55%, Action: 5.50%, Horror: 5.46%, Sci-Fi: 5.29%, Adventure: 4.33%, Music: 4.04%, Biography: 3.75%, War: 3.60%, Sport: 3.55%, Western: 3.53%, Short: 3.49%, Fantasy: 3.42%, Animation: 3.40%, Family: 3.12%, Musical: 2.66%, History: 2.46%, Film-Noir: 2.32%, Documentary: 2.20%"
A Sound of Thunder,Sci-Fi,9.1221513918314,"Sci-Fi: 9.12%, Adventure: 7.22%, Action: 6.77%, Comedy: 6.07%, Romance: 6.05%, Drama: 5.68%, History: 5.47%, Fantasy: 4.98%, Biography: 4.82%, Thriller: 4.72%, Crime: 4.58%, War: 4.49%, Family: 4.08%, Horror: 3.77%, Mystery: 3.74%, Sport: 3.60%, Music: 3.48%, Animation: 2.93%, Musical: 2.73%, Film-Noir: 2.39%, Short: 1.14%, Documentary: 1.13%, Western: 1.04%"
A Thousand Words,Animation,7.454595271251649,"Animation: 7.45%, Family: 7.33%, Mystery: 6.20%, Fantasy: 5.99%, Comedy: 5.41%, Drama: 5.38%, Adventure: 5.26%, Romance: 5.07%, Action: 5.06%, Thriller: 5.05%, Sci-Fi: 4.77%, Music: 4.68%, Horror: 4.47%, Crime: 4.28%, War: 4.23%, History: 3.92%, Biography: 3.37%, Film-Noir: 3.31%, Western: 2.59%, Sport: 2.45%, Musical: 2.37%, Documentary: 0.89%, Short: 0.47%"
A Wrinkle in Time,Sci-Fi,6.141987954832715,"Sci-Fi: 6.14%, Mystery: 5.85%, Thriller: 5.72%, Animation: 5.70%, Romance: 5.67%, Action: 5.43%, Horror: 5.37%, Adventure: 5.33%, Family: 5.22%, Drama: 4.97%, Fantasy: 4.97%, Comedy: 4.87%, Music: 4.60%, Musical: 4.06%, Crime: 3.93%, Film-Noir: 3.89%, War: 3.87%, Western: 3.66%, Biography: 2.76%, Short: 2.55%, Sport: 2.53%, History: 1.67%, Documentary: 1.22%"
Aaraattu,,0.0,
Aberration,Thriller,6.709862546597677,"Thriller: 6.71%, Crime: 6.23%, Drama: 5.65%, Mystery: 5.45%, Horror: 5.34%, Comedy: 5.34%, Sport: 5.26%, Action: 5.21%, Western: 4.98%, Adventure: 4.69%, Family: 4.47%, Sci-Fi: 4.46%, War: 4.42%, Biography: 4.10%, Animation: 4.04%, Romance: 4.01%, Fantasy: 3.98%, Musical: 3.12%, Film-Noir: 2.99%, Music: 2.91%, Short: 2.88%, History: 2.33%, Documentary: 1.43%"
Action Replayy,Romance,7.262077027185647,"Romance: 7.26%, Sci-Fi: 5.61%, Mystery: 5.52%, Drama: 5.38%, Thriller: 5.21%, Crime: 5.08%, Comedy: 5.00%, Music: 4.95%, War: 4.86%, Adventure: 4.71%, Biography: 4.70%, Musical: 4.66%, Action: 4.57%, History: 4.46%, Horror: 4.45%, Fantasy: 4.10%, Family: 3.81%, Film-Noir: 3.80%, Animation: 3.62%, Sport: 3.41%, Western: 2.16%, Documentary: 1.53%, Short: 1.17%"
Acts of Violence,Romance,7.103033319796667,"Romance: 7.10%, Crime: 7.05%, Mystery: 6.75%, Thriller: 6.66%, Horror: 6.16%, Drama: 5.94%, Comedy: 5.88%, Biography: 5.10%, War: 4.82%, Sci-Fi: 4.68%, Action: 4.39%, Music: 4.09%, Adventure: 3.78%, Fantasy: 3.70%, Animation: 3.34%, Family: 3.04%, Western: 2.92%, History: 2.89%, Film-Noir: 2.76%, Musical: 2.53%, Documentary: 2.36%, Sport: 2.22%, Short: 1.84%"
Adam Resurrected,,0.0,
Adipurush,War,6.983791733503862,"War: 6.98%, Adventure: 6.21%, Animation: 6.21%, Fantasy: 6.03%, Action: 5.95%, Mystery: 5.63%, Thriller: 5.50%, Family: 5.20%, Drama: 5.19%, Sci-Fi: 4.83%, Comedy: 4.52%, Crime: 4.30%, Musical: 4.21%, Romance: 4.14%, Horror: 4.13%, History: 3.76%, Western: 3.55%, Biography: 3.32%, Sport: 2.83%, Music: 2.28%, Documentary: 1.88%, Film-Noir: 1.81%, Short: 1.53%"
Affliction,Thriller,6.086160367396956,"Thriller: 6.09%, Mystery: 6.07%, Crime: 5.80%, War: 5.45%, Drama: 5.22%, Film-Noir: 5.17%, Comedy: 5.14%, Romance: 5.07%, Biography: 5.03%, Sport: 4.90%, Action: 4.80%, Music: 4.68%, Sci-Fi: 4.30%, Adventure: 4.07%, Horror: 3.74%, Musical: 3.72%, Fantasy: 3.71%, Western: 3.46%, Animation: 3.29%, Family: 3.28%, History: 3.02%, Short: 2.26%, Documentary: 1.72%"
After Ever Happy,,0.0,
After Everything,,0.0,
After the Ball,,0.0,
After We Collided,,0.0,
After We Fell,,0.0,
After,Romance,6.8814403190605224,"Romance: 6.88%, Mystery: 6.21%, Drama: 6.10%, Comedy: 5.89%, Thriller: 5.84%, Family: 5.49%, Music: 5.35%, Animation: 4.95%, Crime: 4.87%, Sport: 4.87%, Musical: 4.63%, Adventure: 4.62%, Sci-Fi: 4.54%, Horror: 4.48%, War: 4.25%, Biography: 4.21%, Fantasy: 4.19%, Action: 4.03%, History: 2.61%, Film-Noir: 2.36%, Western: 2.08%, Short: 0.98%, Documentary: 0.58%"
Afterschool,,0.0,
Agent Cody Banks 2_ Destination London,Mystery,6.7624228274959135,"Mystery: 6.76%, Horror: 6.75%, Family: 5.97%, Thriller: 5.60%, Romance: 5.53%, Animation: 5.31%, Drama: 4.88%, Fantasy: 4.61%, Comedy: 4.49%, Musical: 4.49%, Sport: 4.45%, Documentary: 4.42%, Action: 4.41%, Biography: 4.24%, Sci-Fi: 4.15%, Adventure: 4.12%, Film-Noir: 3.66%, War: 3.50%, Crime: 3.41%, Music: 3.25%, History: 2.95%, Western: 2.04%, Short: 1.03%"
Agent Cody Banks,Romance,6.177615452048185,"Romance: 6.18%, Sci-Fi: 5.93%, Mystery: 5.67%, Comedy: 5.57%, Action: 5.51%, Thriller: 5.29%, Adventure: 5.21%, War: 5.16%, Family: 5.08%, Drama: 4.97%, Fantasy: 4.91%, Animation: 4.78%, Horror: 4.72%, Musical: 4.48%, Crime: 4.31%, Music: 4.19%, Biography: 3.96%, Sport: 3.64%, Western: 3.52%, History: 3.12%, Film-Noir: 1.76%, Documentary: 1.06%, Short: 0.99%"
Air Bud,,0.0,
Air Buddies,,0.0,
Airheads,,0.0,
Aladdin,Mystery,5.8848364738583125,"Mystery: 5.88%, Romance: 5.50%, Comedy: 5.46%, Thriller: 5.40%, Musical: 5.27%, Sci-Fi: 5.16%, Fantasy: 5.05%, Action: 5.05%, Animation: 5.04%, War: 4.98%, Short: 4.96%, Adventure: 4.95%, Family: 4.66%, Drama: 4.58%, Music: 4.08%, Western: 4.04%, Crime: 3.92%, Horror: 3.84%, Biography: 3.73%, History: 2.92%, Sport: 2.65%, Film-Noir: 1.96%, Documentary: 0.91%"
Alice Through the Looking Glass,Sci-Fi,7.440833268119277,"Sci-Fi: 7.44%, Adventure: 6.43%, War: 6.18%, Action: 6.10%, Romance: 5.59%, Comedy: 5.41%, Drama: 5.20%, Mystery: 4.90%, Fantasy: 4.79%, Thriller: 4.76%, History: 4.74%, Biography: 4.66%, Music: 4.52%, Family: 4.38%, Horror: 4.35%, Crime: 3.90%, Musical: 3.83%, Sport: 3.78%, Animation: 3.59%, Film-Noir: 2.82%, Western: 1.97%, Short: 0.52%, Documentary: 0.15%"
Alien Abduction,,0.0,
Alien Resurrection,Horror,11.41471933776883,"Horror: 11.41%, Sci-Fi: 10.01%, Action: 7.39%, Thriller: 7.23%, War: 5.65%, Adventure: 5.51%, Mystery: 4.89%, Animation: 4.43%, Short: 4.40%, Fantasy: 4.24%, Drama: 3.80%, Family: 3.77%, Western: 3.71%, History: 3.56%, Crime: 2.95%, Comedy: 2.90%, Biography: 2.87%, Film-Noir: 2.77%, Romance: 1.99%, Documentary: 1.97%, Musical: 1.60%, Music: 1.47%, Sport: 1.47%"
Alien vs. Predator,Horror,11.9670157228237,"Horror: 11.97%, Sci-Fi: 11.81%, Action: 8.47%, Thriller: 7.94%, Adventure: 6.27%, Animation: 5.51%, Fantasy: 5.14%, Mystery: 4.93%, Family: 4.72%, Drama: 3.77%, Western: 3.75%, Comedy: 3.31%, Short: 3.22%, War: 2.97%, Crime: 2.97%, Biography: 2.42%, History: 2.34%, Sport: 2.29%, Romance: 2.16%, Musical: 1.72%, Documentary: 0.92%, Film-Noir: 0.76%, Music: 0.63%"
