Movie,Top Genre,Top Percentage,All Genres
American Beauty,Drama,32.0726625732845,"Drama: 32.07%, Comedy: 11.40%, Thriller: 7.81%, Crime: 6.96%, Action: 5.43%, Sci-Fi: 4.69%, Adventure: 4.69%, Romance: 4.36%, Mystery: 4.18%, Biography: 3.60%, Fantasy: 2.97%, War: 2.83%, Family: 2.30%, Animation: 2.13%, Horror: 1.71%, Sport: 0.86%, History: 0.60%, Music: 0.57%, Short: 0.37%, Musical: 0.34%, Film-Noir: 0.11%, Western: 0.03%, Documentary: 0.00%"
American History X,Drama,21.68696297628857,"Drama: 21.69%, Comedy: 9.36%, Adventure: 8.01%, Action: 7.90%, Thriller: 6.80%, Fantasy: 6.61%, Crime: 6.40%, Sci-Fi: 5.31%, Romance: 4.94%, War: 4.35%, Mystery: 3.71%, Animation: 3.33%, Family: 3.15%, Horror: 2.83%, Biography: 2.14%, Short: 1.15%, Sport: 0.75%, Music: 0.70%, History: 0.44%, Musical: 0.20%, Film-Noir: 0.11%, Western: 0.10%, Documentary: 0.03%"
Amores Perros,Drama,23.552375734105787,"Drama: 23.55%, Comedy: 9.72%, Thriller: 9.15%, Crime: 7.13%, Adventure: 7.00%, Action: 5.94%, Mystery: 5.18%, Sci-Fi: 5.11%, Fantasy: 4.79%, Family: 4.25%, Romance: 4.19%, Animation: 3.08%, Horror: 2.38%, War: 2.22%, Biography: 2.07%, Sport: 1.56%, History: 0.69%, Music: 0.64%, Western: 0.60%, Musical: 0.44%, Film-Noir: 0.20%, Short: 0.09%, Documentary: 0.00%"
Amélie,Drama,23.512980853889808,"Drama: 23.51%, Thriller: 10.38%, Comedy: 9.42%, Romance: 7.48%, Adventure: 7.30%, Mystery: 6.78%, Action: 5.69%, Crime: 5.62%, Fantasy: 4.50%, Sci-Fi: 3.95%, Family: 3.56%, Biography: 2.75%, Animation: 2.72%, War: 2.27%, Horror: 1.85%, Sport: 0.88%, Music: 0.49%, Musical: 0.47%, Western: 0.11%, History: 0.08%, Documentary: 0.08%, Short: 0.08%, Film-Noir: 0.03%"
Andhadhun,Drama,26.99771774330541,"Drama: 27.00%, Crime: 9.87%, Thriller: 9.71%, Comedy: 8.29%, Mystery: 6.10%, Adventure: 5.42%, Action: 5.34%, Sci-Fi: 4.06%, Fantasy: 3.69%, Romance: 3.43%, War: 3.08%, Biography: 2.69%, Family: 2.62%, Music: 2.48%, Animation: 2.11%, Horror: 1.84%, Musical: 1.31%, History: 0.40%, Sport: 0.36%, Film-Noir: 0.13%, Short: 0.04%, Western: 0.04%, Documentary: 0.00%"
Animal,Drama,21.419093764473367,"Drama: 21.42%, Thriller: 10.53%, Comedy: 8.64%, Action: 7.83%, Adventure: 7.05%, Crime: 6.87%, Mystery: 6.31%, Fantasy: 5.61%, War: 4.55%, Romance: 3.60%, Horror: 3.28%, Family: 3.25%, Sci-Fi: 3.16%, Animation: 2.58%, Biography: 2.38%, Music: 0.97%, Musical: 0.72%, History: 0.57%, Western: 0.31%, Sport: 0.28%, Short: 0.07%, Film-Noir: 0.01%, Documentary: 0.00%"
Another Round,Drama,21.45919560508456,"Drama: 21.46%, Thriller: 10.63%, Comedy: 8.23%, Crime: 7.49%, Adventure: 6.99%, Action: 6.63%, Mystery: 6.26%, Sci-Fi: 5.92%, Family: 4.51%, Horror: 4.11%, Romance: 3.93%, Fantasy: 3.87%, Animation: 3.14%, Biography: 2.88%, Music: 1.47%, Sport: 0.85%, War: 0.71%, Musical: 0.60%, Film-Noir: 0.13%, History: 0.12%, Western: 0.07%, Documentary: 0.00%, Short: 0.00%"
Apocalypse Now,Drama,21.25379354106197,"Drama: 21.25%, War: 10.54%, Adventure: 9.37%, Action: 8.13%, Thriller: 6.97%, Fantasy: 6.19%, Comedy: 5.70%, Mystery: 5.06%, Sci-Fi: 4.61%, Animation: 4.06%, Romance: 3.47%, Family: 3.38%, Biography: 3.22%, Crime: 3.15%, Horror: 1.90%, History: 1.20%, Music: 0.66%, Sport: 0.42%, Western: 0.33%, Musical: 0.23%, Film-Noir: 0.11%, Short: 0.04%, Documentary: 0.00%"
Assembly Required,Drama,20.929468278539485,"Drama: 20.93%, Thriller: 9.38%, Comedy: 8.50%, Mystery: 8.36%, Horror: 6.64%, Action: 6.57%, Sci-Fi: 6.21%, Family: 5.79%, Fantasy: 5.75%, Adventure: 5.03%, Crime: 3.81%, Animation: 3.79%, Romance: 3.37%, War: 2.19%, Biography: 1.14%, Sport: 1.12%, Musical: 0.88%, Music: 0.54%, Documentary: 0.00%, Film-Noir: 0.00%, History: 0.00%, Short: 0.00%, Western: 0.00%"
Asuran,Drama,21.886652246665843,"Drama: 21.89%, Comedy: 11.82%, Crime: 9.32%, Thriller: 9.05%, Romance: 7.48%, Action: 6.39%, Adventure: 5.62%, Mystery: 4.74%, Sci-Fi: 3.97%, Family: 3.70%, Fantasy: 3.64%, Animation: 2.80%, Biography: 2.33%, War: 2.12%, Horror: 1.48%, Sport: 1.33%, History: 0.87%, Western: 0.71%, Music: 0.34%, Musical: 0.31%, Film-Noir: 0.06%, Short: 0.05%, Documentary: 0.00%"
Au hasard Balthazar,Drama,18.520152670606514,"Drama: 18.52%, Action: 9.84%, Thriller: 9.56%, Adventure: 9.46%, Comedy: 9.34%, Fantasy: 9.18%, Crime: 6.28%, Sci-Fi: 5.02%, Mystery: 4.48%, Family: 4.39%, Animation: 4.01%, Horror: 1.96%, Romance: 1.82%, War: 1.67%, Biography: 1.60%, Music: 0.91%, Musical: 0.50%, Sport: 0.43%, History: 0.29%, Western: 0.27%, Short: 0.23%, Film-Noir: 0.21%, Documentary: 0.00%"
Autumn Sonata,,0.0,
Avengers_ Age of Ultron,Drama,16.902832657347098,"Drama: 16.90%, Sci-Fi: 10.74%, Adventure: 10.06%, Action: 9.40%, Thriller: 9.18%, Crime: 8.72%, Comedy: 8.48%, Horror: 4.84%, Fantasy: 4.68%, Mystery: 4.03%, Animation: 2.67%, Family: 2.62%, War: 2.58%, Biography: 1.60%, Romance: 0.98%, History: 0.85%, Sport: 0.74%, Musical: 0.55%, Western: 0.15%, Music: 0.12%, Short: 0.11%, Film-Noir: 0.01%, Documentary: 0.00%"
Avengers_ Endgame,Drama,18.634768912048052,"Drama: 18.63%, Adventure: 13.76%, Sci-Fi: 12.30%, Action: 10.84%, Comedy: 7.07%, Thriller: 6.84%, Fantasy: 5.61%, War: 4.45%, Crime: 3.85%, Animation: 2.87%, Mystery: 2.78%, Family: 2.66%, Horror: 2.12%, Romance: 1.54%, Biography: 1.46%, Music: 1.25%, Sport: 0.70%, History: 0.59%, Film-Noir: 0.28%, Musical: 0.17%, Western: 0.15%, Short: 0.08%, Documentary: 0.00%"
Avengers_ Infinity War,Drama,24.785797386894455,"Drama: 24.79%, Sci-Fi: 12.29%, Adventure: 11.73%, War: 9.46%, Action: 8.82%, Fantasy: 4.89%, Thriller: 4.79%, Family: 3.84%, Animation: 3.60%, Comedy: 3.38%, Horror: 3.28%, Mystery: 2.66%, Romance: 2.16%, Crime: 2.07%, Biography: 0.77%, History: 0.41%, Sport: 0.30%, Music: 0.26%, Musical: 0.20%, Short: 0.19%, Western: 0.10%, Documentary: 0.01%, Film-Noir: 0.00%"
Baahubali 2_ The Conclusion,,0.0,
Baahubali_ The Beginning,Drama,16.411924003569542,"Drama: 16.41%, Adventure: 12.27%, Action: 10.82%, Fantasy: 10.81%, Comedy: 7.84%, Thriller: 7.31%, Animation: 5.03%, Sci-Fi: 4.70%, Family: 4.59%, Crime: 4.36%, War: 3.45%, Mystery: 2.65%, Horror: 2.07%, Romance: 2.03%, Biography: 2.02%, History: 1.04%, Music: 0.90%, Musical: 0.81%, Sport: 0.51%, Short: 0.27%, Western: 0.10%, Film-Noir: 0.02%, Documentary: 0.00%"
Babel,Drama,21.11620297765793,"Drama: 21.12%, Thriller: 10.93%, Action: 9.64%, Comedy: 7.52%, Adventure: 7.35%, Crime: 6.64%, Fantasy: 6.27%, Sci-Fi: 4.30%, War: 4.10%, Mystery: 4.01%, Family: 3.72%, Romance: 3.61%, Animation: 3.52%, Biography: 2.04%, Horror: 2.04%, Music: 0.98%, Sport: 0.90%, Western: 0.34%, History: 0.32%, Musical: 0.31%, Film-Noir: 0.16%, Short: 0.15%, Documentary: 0.03%"
Back to the Future Part II,Drama,21.01573654652865,"Drama: 21.02%, Sci-Fi: 11.69%, Comedy: 9.74%, Thriller: 8.80%, Adventure: 8.41%, Action: 6.62%, Crime: 5.45%, Mystery: 5.18%, Animation: 3.35%, Fantasy: 3.30%, War: 3.17%, Horror: 3.16%, Family: 2.96%, Romance: 2.61%, Biography: 1.99%, Sport: 1.38%, Music: 0.76%, Musical: 0.23%, Western: 0.13%, History: 0.03%, Documentary: 0.00%, Film-Noir: 0.00%, Short: 0.00%"
Back to the Future Part III,Drama,21.783849589634,"Drama: 21.78%, Adventure: 9.91%, Comedy: 9.44%, Sci-Fi: 8.73%, Thriller: 8.41%, Action: 6.91%, War: 5.40%, Mystery: 4.76%, Crime: 3.88%, Romance: 2.94%, Biography: 2.71%, Animation: 2.54%, Family: 2.49%, Horror: 2.47%, Western: 2.40%, Fantasy: 2.33%, History: 1.58%, Sport: 0.83%, Musical: 0.22%, Music: 0.13%, Film-Noir: 0.09%, Short: 0.04%, Documentary: 0.00%"
Back to the Future,Drama,17.801424536751345,"Drama: 17.80%, Sci-Fi: 10.56%, Adventure: 9.19%, Comedy: 9.06%, Action: 8.40%, Thriller: 8.02%, Fantasy: 6.39%, Mystery: 5.18%, Horror: 4.73%, Romance: 3.58%, Crime: 3.49%, Animation: 3.48%, Family: 3.16%, Biography: 2.72%, War: 1.38%, History: 0.85%, Sport: 0.64%, Music: 0.64%, Musical: 0.33%, Western: 0.23%, Film-Noir: 0.12%, Short: 0.02%, Documentary: 0.00%"
Bajrangi Bhaijaan,Drama,24.051325719835713,"Drama: 24.05%, Comedy: 10.43%, Adventure: 10.05%, Action: 6.99%, Fantasy: 6.44%, Thriller: 5.97%, Crime: 5.17%, Family: 4.75%, Mystery: 4.45%, Sci-Fi: 4.17%, War: 4.14%, Romance: 2.74%, Animation: 2.25%, Horror: 2.03%, Biography: 1.88%, Short: 1.52%, Sport: 0.93%, Music: 0.57%, Film-Noir: 0.44%, Western: 0.29%, History: 0.29%, Musical: 0.27%, Documentary: 0.19%"
Barack and Michelle Obama Endorse Kamala Harris for President,,0.0,
Barry Lyndon,Drama,22.10331843196684,"Drama: 22.10%, Adventure: 9.96%, Comedy: 8.98%, Thriller: 8.74%, Crime: 7.14%, Action: 6.95%, Fantasy: 6.55%, Sci-Fi: 4.55%, War: 4.32%, Mystery: 4.15%, Romance: 3.23%, Horror: 2.81%, Biography: 2.62%, Family: 2.58%, Animation: 2.56%, Music: 0.65%, History: 0.57%, Sport: 0.54%, Musical: 0.52%, Western: 0.18%, Film-Noir: 0.17%, Short: 0.12%, Documentary: 0.00%"
Batman Begins,Drama,25.145536430176428,"Drama: 25.15%, Action: 12.77%, Thriller: 11.70%, Crime: 11.16%, Fantasy: 5.54%, Adventure: 5.45%, Comedy: 4.09%, Mystery: 3.93%, Sci-Fi: 3.71%, Animation: 3.42%, War: 3.25%, Family: 2.57%, Romance: 1.84%, Biography: 1.81%, Horror: 1.30%, Sport: 0.63%, Music: 0.43%, Musical: 0.42%, History: 0.37%, Western: 0.22%, Short: 0.19%, Film-Noir: 0.06%, Documentary: 0.00%"
Beetlejuice Beetlejuice,Drama,19.430232603221434,"Drama: 19.43%, Thriller: 11.31%, Adventure: 8.63%, Mystery: 7.90%, Fantasy: 7.46%, Sci-Fi: 7.41%, Action: 6.93%, Comedy: 5.61%, Family: 4.55%, Horror: 3.73%, Animation: 3.57%, Crime: 3.54%, War: 2.82%, Romance: 2.70%, Music: 1.34%, Biography: 1.18%, Musical: 0.68%, History: 0.37%, Sport: 0.32%, Western: 0.27%, Film-Noir: 0.23%, Short: 0.02%, Documentary: 0.00%"
