Movie,Top Genre,Top Percentage,All Genres
A Hero,Drama,11.282051282051283,"Drama: 11.28%, Comedy: 8.72%, Crime: 8.21%, Thriller: 8.21%, Mystery: 7.69%, Adventure: 7.44%, Action: 6.15%, Biography: 6.15%, Fantasy: 5.90%, Sci-Fi: 4.36%, Horror: 3.85%, Family: 3.59%, Romance: 3.33%, War: 3.08%, Animation: 3.08%, Short: 1.79%, History: 1.79%, Western: 1.54%, Music: 1.28%, Sport: 1.28%, Musical: 0.77%, Film-Noir: 0.51%"
A Man Escaped,,0.0,
A Message for Peace_ Making 'Hotel Rwanda',,0.0,
A Nightmare on Elm Street,Drama,11.407315561066337,"Drama: 11.41%, Thriller: 8.87%, Comedy: 8.18%, Adventure: 7.13%, Mystery: 6.70%, Action: 6.51%, Sci-Fi: 6.51%, Fantasy: 6.39%, Crime: 6.26%, Family: 5.27%, Animation: 5.21%, Horror: 5.02%, Romance: 3.66%, Biography: 3.29%, War: 2.79%, Sport: 1.92%, Music: 1.55%, Western: 0.93%, Musical: 0.81%, History: 0.81%, Short: 0.43%, Film-Noir: 0.37%"
A Separation,Drama,14.142857142857142,"Drama: 14.14%, Thriller: 9.57%, Mystery: 7.71%, Action: 7.43%, Crime: 7.14%, Romance: 6.14%, Comedy: 6.00%, Fantasy: 5.14%, Sci-Fi: 4.86%, Adventure: 4.71%, Family: 4.57%, Animation: 4.14%, Biography: 4.00%, War: 3.14%, Sport: 2.71%, Horror: 2.14%, History: 1.86%, Music: 1.71%, Short: 1.43%, Film-Noir: 0.71%, Musical: 0.43%, Western: 0.29%"
A Silent Voice_ The Movie,,0.0,
A Streetcar Named Desire,Drama,11.437908496732026,"Drama: 11.44%, Comedy: 7.68%, Thriller: 7.68%, Mystery: 7.19%, Adventure: 6.70%, Sci-Fi: 6.21%, Crime: 6.05%, Fantasy: 5.88%, Action: 5.56%, Romance: 5.39%, Animation: 5.07%, Family: 4.41%, War: 3.92%, Biography: 3.59%, Horror: 3.27%, Music: 3.10%, Sport: 2.29%, Musical: 1.63%, History: 1.47%, Film-Noir: 0.98%, Short: 0.16%, Documentary: 0.16%, Western: 0.16%"
Aavesham,Drama,11.229946524064172,"Drama: 11.23%, Adventure: 8.82%, Action: 7.75%, Comedy: 7.49%, Thriller: 7.22%, Sci-Fi: 6.95%, Crime: 6.42%, Mystery: 5.08%, Romance: 4.81%, War: 4.55%, Fantasy: 4.55%, Family: 3.74%, Biography: 3.48%, Horror: 3.48%, Music: 2.94%, Musical: 2.67%, Animation: 2.67%, History: 1.87%, Sport: 1.60%, Western: 1.34%, Short: 0.80%, Film-Noir: 0.53%"
About Elly,Drama,11.610486891385769,"Drama: 11.61%, Adventure: 8.99%, Comedy: 8.61%, Fantasy: 7.87%, Thriller: 7.12%, Action: 6.74%, Mystery: 6.74%, Crime: 6.37%, Family: 6.37%, Animation: 5.99%, Sci-Fi: 5.24%, Horror: 4.12%, Music: 3.75%, Romance: 3.37%, War: 1.87%, Biography: 1.87%, Sport: 1.87%, Musical: 0.75%, History: 0.37%, Short: 0.37%"
Akira,Drama,9.839816933638444,"Drama: 9.84%, Action: 8.39%, Thriller: 7.25%, Adventure: 7.21%, Sci-Fi: 7.21%, Comedy: 6.64%, Fantasy: 6.41%, Crime: 5.95%, War: 4.92%, Mystery: 4.69%, Biography: 4.39%, Family: 4.23%, Animation: 4.12%, Romance: 3.89%, Horror: 3.89%, History: 2.56%, Music: 2.06%, Sport: 1.83%, Musical: 1.64%, Western: 1.14%, Short: 0.92%, Film-Noir: 0.72%, Documentary: 0.11%"
Alien Resurrection,Sci-Fi,8.430232558139535,"Sci-Fi: 8.43%, Adventure: 8.28%, Action: 7.85%, Drama: 7.70%, Fantasy: 7.12%, Comedy: 6.69%, Animation: 6.54%, Thriller: 6.54%, Family: 6.40%, Horror: 6.25%, Mystery: 4.94%, Crime: 4.07%, Biography: 3.63%, War: 3.63%, History: 2.62%, Short: 2.47%, Romance: 2.47%, Western: 1.74%, Music: 1.31%, Musical: 1.02%, Film-Noir: 0.15%, Sport: 0.15%"
Alien vs. Predator,Adventure,10.056925996204933,"Adventure: 10.06%, Drama: 10.06%, Action: 9.87%, Sci-Fi: 9.30%, Thriller: 8.16%, Family: 7.78%, Animation: 7.59%, Comedy: 6.26%, Fantasy: 6.26%, Mystery: 4.55%, Horror: 4.17%, Crime: 2.85%, War: 2.28%, Biography: 2.09%, Short: 2.09%, Romance: 2.09%, History: 1.33%, Western: 1.14%, Sport: 0.95%, Musical: 0.76%, Music: 0.38%"
Alien,Adventure,9.014925373134329,"Adventure: 9.01%, Drama: 9.01%, Thriller: 8.36%, Sci-Fi: 8.18%, Action: 8.00%, Fantasy: 5.97%, Comedy: 5.73%, Crime: 5.13%, Animation: 4.90%, Family: 4.90%, Mystery: 4.66%, Biography: 4.60%, Horror: 4.60%, War: 4.18%, History: 3.28%, Romance: 2.45%, Music: 2.33%, Sport: 2.27%, Short: 0.84%, Musical: 0.72%, Western: 0.48%, Film-Noir: 0.42%"
